No.,논문명,저자명,발행기관명,간행물명,권,호,발행년도,ISSN,국문초록,영문초록,키워드,페이지,URL
21,복지지출과 성별 임금격차의 관계에 대한 연구: 경제협력개발기구 자료를 중심으로* A Study on the Relationship Between Gender Wage Gap and Welfare Expenditure: Focusing on the Some OECD Countries,김영범 ( Young Bum Kim ),한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구의 목표는 인적자본이론과 일자리탐색이론의 주장을 바탕으로 복지지출, 특히 가족대상 복지 지출이 성별 임금격차를 축소시키는지 경험적으로 분석하는 것이다. 본 연구의 자료는 경제협력개발기구에서 수집한 회원국들의 자료를 중심으로 구축되었다. 본 연구에 포함된 국가는 18개 국가로 1990년에서 2009년까지의 자료를 수집하여 분석에 활용하였다. 본 연구의 주요 결과는 다음과 같다. 시간이 지남에 따라 성별 임금격차는 축소되고 있으며 이는 주로 임금격차가 큰 국가들을 중심으로 나타나고 있다. 가족대상 복지지출 중 소득보장 지출의 경우 성별 임금격차를 완화시키는 것으로 나타났다. 이러 한 결과는 가족에 대한 소득보장 지출이 긴급하게 취업해야 하는 필요성을 감소시킴으로 써 더 오래 좋은 일자리를 탐색하게 하기 때문으로 해석될 수 있다. 사회복지서비스의 경우 성별임금격차와 유의미한 관계를 보이지 않았다","The purpose of the study is to analyze the effects of social welfare expenditure on the gender wage gap based on the theories of human capital theory and job search theory. The data for the study come from 18 OECD countries from 1990 to 2009. The main results are as follows. First, author confirms that the gender wage gap is reduced during the research period. Second, the expenditure for family income guarantee program shows negative relationship with gender wag gap. The expenditure for family income guarantee program reduce the necessity to work for female and it may give female free time to search for good jobs instead of accepting the bad job immediately. The expenditure on family benefits in kind shows no relationship with gender wage gap.","성별 임금격차, 가족대상 소득보장, 가족대상 사회복지서비스, 인적자본이론, 일자리탐 색이론 Gender wage gap, Family income guarantee program, Family benefit in kind, Human capital atheory, Job search theory.",91 ~ 116,http://kiss.kstudy.com/search/detail_page.asp?key=3248716
22,지역별 고용불안정이 청년 자살률에 미치는 영향* The Impact of Regional Employment Unstability on Suicide Rate in Younger Generation,"김재원 ( Jae Won Kim ) , 권순만 ( Soon Man Kwon )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"우리나라에서 점점 비정규 고용이 일반화되고 있고 고용 유연화를 위한 비정규직의 증가는 전세계적으로 나타나는 현상이다. 그러나 한국에서 정규직 고용은 사회보장제도로의 편입 가능 여부를 결정하기 때문에, 비정규직은 특별한 의미를 갖는다. 기존 연구들에 따르면, 비정규직 근로는 소득, 사회적 자원은 물론 신체 및 정신건강에 부정적 영향을 주며 따라서 고용 불안정은 자살에 기여할 수 있다. 본 연구에서는 지역 단위의 분석을 통해 비정규직 근로자가 더 많이 노출되는 고용불안정이 자살에 어떤 영향을 주는지를 실증적으로 분석하였다. 분석의 대상은 실제로 경제활동에 참여할 것으로 예상되는 연령군(20세 이상) 가운데 고용불안정에 더 많이 노출되는 35세 미만의 청년층으로 국한 하였다. 분석에 사용된 자료는 7개 광역시 및 9개 도에 해당하는 8년간의 행정자료인데, 구체적으로는 사망원인통계, 경제활동인구조사, 지역소득통계, 인구동향조사, 지방재정연감, 보건복지통계연보, 검찰청 및 경찰청 범죄분석 자료 등에서 연구에 포함되는 변수를 추출하여 사용하였다. 통계적 방법으로는 합동자승법(Pooled OLS)을 사용하였다. 분석 결 과, 자살발생에 영향을 미칠 것으로 예상되는 제반 변수들을 통제한 이후에도 비정규직 비율로 대표되는 지역 내 고용의 불안정이 자살률과 관계가 있는 것으로 나타났다. 즉, 고용불안정 수준이 높을수록 청년자살률이 높았다. 제반 변수들의 영향은, 일부가 선행연 구와 상이하게 나타나기도 했으나 이는 20세 이상 35세 미만 연령층의 특수성에서 기인 하는 것으로 보인다. 본 연구에서 고용 불안정이 자살에 영향을 미친다는 것을 실증적으로 보였지만, 추후 연구에서는 개인 단위의 미시 분석을 통해 구체적인 기전을 밝힐 필 요가 있다.","This paper examines the impact of unstable employment on suicide through regional analysis. The empirical analysis with pooled OLS used administrative database and statistics, such as cause of death statistics, economic activity census, etc. Data include 20-34 years old persons, who are expected to be active economically and more vulnerable to precarious jobs. Empirical results show that, after controlling for variables having a potential effect on suicidal incidence, job unstableness have a significantly negative impact on suicide. In short, the higher the unstable employment rate, the higher the suicide rate. Influences of other independent variables are somewhat different from existing literature, which seems to result from the younger age of study population. More research in micro level needs to be done to determine the detailed mechanism from unstable job to suicide.","고용불안정, 비정규직, 자살, 지역간 비교연구 Unstable employment, Precarious job, Irregular work, Suicide, Regional analysis",117 ~ 141,http://kiss.kstudy.com/search/detail_page.asp?key=3248717
23,우울증의 성별 격차에 대한 분석: 사회 불평등의 설명* An analysis of gender differentials in depression: The impact of inequality,"남일성 ( I Sung Nam ) , 현다운 ( Dha Woon Hyun )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구는 여성이 남성에 비해 우울증에 더 취약한 이유가 사회 불평등으로부터 기인 한다는 이론적 가정 아래, 한국고령화패널 1차 자료를 이용하여 우울증의 성별 격차를 분석하였다. 카이 검정 및 로지스틱 회귀 모형의 분석을 통해 지역별 소득 불평등에 따 른 남녀 간 우울증 격차를 측정하였고, 지역과 성별간의 상호작용 효과를 검증하였다. 또 한 여성이 남성에 비해 우울증에 더 취약한 이유가 사회 불평등 때문이라는 이론적 설명을 검증하기 위하여, 경향성 점수를 이용한 우울증 예측 로지스틱 회귀분석을 수행하였다. 분석결과는 첫째, 소득 불평등이 가장 심한 지역에서 여성이 남성에 비해 우울증에 걸릴 확률이 가장 높은 것으로 나타났다. 둘째, 소득 불평등이 높은 지역과 가장 낮은 지 역만을 대상으로 한 분석에서 지역과 성별 간 상호작용이 유의미한 것으로 나타났다. 셋째, 사회 불평등에 영향을 미칠 수 있는 소득, 교육 수준 등의 변수를 이용해 성별 간 매 칭을 실시한 후 수행한 회귀 모형에서는 성별 간 우울증 여부에 차이가 나타나지 않았다. 이러한 분석 결과를 토대로 볼 때, 사회적 불평등은 여성이 남성에 비해 우울증에 더 취약하게 되는 조건이라고 볼 수 있다. 이는 여성에게 균등한 조건을 제공하고 여성의 사회활동을 존중하는 사회적 분위기의 마련이 여성 우울증 예방에 있어 가장 근본적인 방안임을 시사한다.","Research has found gender differences in depression, though the relationship has not been fully explained. The present study analyzed gender differentials in depression using the first wave of the Korean Longitudinal Study of Ageing (KLoSA), based on the theoretical assumption that women were more vulnerable to depression than men due to social inequality. A gap in depression between men and women was measured depending on income inequality by region through chi-square tests and logistic regression models. In addition, logistic regression models predicting depression were performed using propensity scores to verify that women were more vulnerable to depression than men due to social inequality. First, we found that women were more likely to develop depression than men in regions where income was most inequitable. Second, analyses of both regions where income inequality was highest and where income inequality was lowest showed significant interaction effects between region and gender. Third, there was no significant difference in depression between men and women in the regression models when they were performed after gender matching was conducted using variables representing social inequality such as income and education level. Based on the results of the analyses, it can be argued that social inequality may make women more vulnerable to depression than men. The findings suggest that the creation of a social environment where women are given an equal footing and their involvement in social activities is respected are the most fundamental ways to prevent women from developing depression.","우울, 성별 격차, 사회 불평등, 건강 불평등, 경향성 분석 depression, gender differentials, social inequality, health inequality, propensity score analysis",143 ~ 163,http://kiss.kstudy.com/search/detail_page.asp?key=3248718
24,금융위기 전.후 가계의 금융부채 및 소비 행태 분석: 소득계층별 차이를 중심으로* An Analysis on the Behavior of Household on Financial Debt and Consumption before and after the Global Financial Crisis: Focused on the Differences by Income Levels,"박상현 ( Sang Hyun Park ) , 김태일 ( Tae Il Kim )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구에서는 글로벌 금융위기 전·후, 가계의 금융부채 및 소비 행태 및 영향요인의 변화를 소득계층별로 비교 분석하였다. 주요결과는 다음과 같다. 첫째, 금융위기 전·후 가계의 금융부채의 변화가 고소득층 의 경우 주로 자산구성을 위한 전략적 선택에 의한 것이라면, 저소득층의 경우 의료·교 육 등의 소비지출과 전·월세 보증금 변화에 따른 것이라고 볼 수 있다. 둘째, 금융위기 이후 소득과 자산의 소비에 미치는 영향력이 증가하였으며, 특히 이러한 현상은 저소득 층에서 두드러졌다. 이러한 결과가 정부 정책에 주는 시사점은 저소득층의 주거·의료·교육 등에 대한 부담을 줄임으로써 소비 능력을 높일 필요가 있음을 보여준 것이다.","In this study, we analyzed to compare changes of the behavior of household on financial debt and consumption, and influential factor by income levels before and after the global financial crisis. The main findings are as follows. Firstly, in the case of high-income group, the change of financial debt was caused by strategic choices for asset portfolio, and in the case of low-income group, it was caused by changing the expenditures of health, education and a deposit. Secondly, after global financial crisis, the power of influence in relation to income and asset has increased, especially this phenomenon has happened remarkably in low-income group. The results suggest that the Government`s policy for low-income group is necessary to increase their consumption competencies by decreasing a burden on housing, health and education.","금융위기, 금융부채, 소비, 소득계층, 정부 역할 Financial Crisis, Financial Debt, Consumption, Income Levels, Role of government",165 ~ 190,http://kiss.kstudy.com/search/detail_page.asp?key=3248719
25,산재근로자의 재해 이후 취업력에 영향을 미치는 요인 The job history of injured workers after the injury,"박은주 ( Eun Joo Park, )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구는 산재근로자의 재해 이후 취업력을 유형화하여, 각각의 유형에 영향을 미치는 요인을 분석하고자 하였다. 이를 위해 2007년 이후 재해가 발생하여 2009년에 요양종 결한 산재근로자 중산재다빈도상병인 상·하지골절, 허리질환으로 요양한 근로자 528명을 대상으로 하여 분석하였다. 분석결과, 원직복귀하여 그 직장에서 계속 고용을 유지하 는 근로자에 비하여 원직복귀 후 다른 직장으로 이직하여 고용을 유지하는 경우에는 결 혼상태, 재해당시 근속기간이 유의한 영향을 미쳤고, 원직복귀한 후 조사시점에서 고용이 중단된 경우에는 재해당시 종사상지위·근속기간, 재해 전후 월평균소득 변화가 영향을 미쳤다. 또 원직복귀하여 그 직장에서 계속 고용을 유지하는 근로자에 비하여 타직복귀 하여 그 직장에서 계속 고용을 유지하는 경우에는 성별, 재해당시 종사상지위·근속기간·월평균소득, 재해 전후 월평균소득 변화, 장해등급이 영향을 미쳤고, 타직복귀한 후 다시 다른 직장으로 이직하여 고용을 유지하는 경우에는 재해당시 종사상지위·근속기 간·월평균소득, 재해 전후 월평균소득 변화가 영향을 미쳤으며, 타직복귀한 후 조사시점 에서 고용이 중단된 경우에는 재해당시 종사상지위, 재해 전후 월평균소득 변화가 영향을 미쳤다. 이러한 결과를 토대로 하여 연구결과에 대한 논의 및 산재근로자의 재해 이 후 고용안정성을 확보하기 위한 정책적 함의를 제시하였다.","The study aims to analyze what factors have substantial impacts on the job history of injured workers after the injury. This study collected data with structured questionnaires and finally included are 528 workers. Multinomial logistic regression analysis is done to identify which factors are statistically significant impacts on the job history of injured workers. The result shows that the probability of labor turnover after job retention is significantly affected by marital status, employed period. Also, the probability of unemployment after job retention is significantly affected by employment status, employed period, changes in income. The probability of employment maintenance after return-to-work to different company is significantly affected by gender, employment status, employed period, income, changes in income, disability rating. The probability of labor turnover after return-to-work to different company is significantly affected by employment status, employed period, income, changes in income. The probability of unemployment after return-to-work to different company is significantly affected by employment status, changes in income. As a result, some implications and policies are suggested for employment stability.","산재근로자, 직업복귀, 원직복귀, 취업력, 고용유지 injured worker, return-to-work, job retention, job history, employment maintenance",191 ~ 220,http://kiss.kstudy.com/search/detail_page.asp?key=3248720
26,출퇴근재해제도의 도입 시나리오에 관한 연구 - 재정부담 설정을 중심으로 -* The Study on setting financial burden of Commuting Accident Compensation,"양재성 ( Jae Seong Yang ) , 오순복 ( Soon Bok Oh ) , 임성수 ( Sung Soo Lim )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구는 근로자의 출퇴근재해 도입 시 재정부담 주체 및 요율 설정 방안을 모색하고, 예상되는 요율 수준을 계측하여 제시하는데 목적이 있다. 재정부담 주체 및 요율설정방안은 이론적 배경 및 해외 주요국가 사례를 분석의 틀로 구성하였으며 요율수준은 선행연구의 고찰을 통해 제시하였다. 첫째, 출퇴근재해가 산재보험제도에 포함되거나 유사 제도로 도입될 경우, 업무의 연속성 관점에서 재정부담은 사업주가 될 가능성이 높다. 다 만, 출퇴근 범위는 사업주 지배관리 영역이 아니라는 점에서 재해에 대한 법률적 책임은 업무재해와 차별화되어야 한다는 점을 강조하였다. 별도의 제도로 도입될 경우에는 사업 주, 근로자, 정부 등 사회구성원의 분담 방안 검토가 가능하다. 둘째, 보험료율은 업무재 해 급여총액에 포함하여 사업종류별로 설정하되 개별요율에는 포함하지 않는 독일방식과 별도의 재해부담률을 구성 요소로 설정하여 추가하는 프랑스, 일본 방식의 도입 방안 등을 제시하였다. 셋째, 2013년 예상 소요비용을 중심으로 산재보험료율 산정방법에 따라 부담률을 산정한 결과, 출퇴근재해 도입 시 근로자 보수총액의 0.2~0.24% 수준의 요율이 추가될 것으로 예측되었다. 다만, 제도설계 및 구상권 행사 비중에 따라 변화 가능함을 제시하였다","This paper aims to find the methods of setting financial burden and premium rates by anticipating the level of premium rate, resulting from introducing commuting accident compensation. The methods of financial burden and premium rate are analyzed, based on several foreign cases, and the level of premium rate is measured by reviewing the previous researches. First, if commuting accident is included in the current WCI or is introduced as similar system, all financial burden is attributed to businessmen, considering the present system. However, the legal responsibility is different from the occupation disaster, since commuting is not under the area of employers` management. Besides, if commuting accident compensation is introduced as a separate system, the method of distributing burden among businessmen, labors, the government, etc can be considered. Second, the study suggests the two methods to set the premium rate. One is set with business type as in Germany by adding commuting accident benefits to work-related ones but not including them in the individual premium rate of a workplace. The other is used in France, Japan, and is that the commuting accident benefits are separated with work-related ones but are added to the workplace`s premium rate. Third, by calculating the premium rate based on the expected expenses in 2013, the commuting accident can increase 2~2.5‰ of the premuim rate on average. But this estimation can be changed by the system designing and the extent of exercising the right to indemnity.","출퇴근재해, 재정부담, 보험료율, 구상권 Commuting Accident, Financial Burden, Premium Rate, The right to indemnity",221 ~ 246,http://kiss.kstudy.com/search/detail_page.asp?key=3248721
27,근로자의 산재보험 장해보상연금과 국민연금 장애연금 간 중복급여 조정 방안* The Policy Suggestions to Coordinate Double Payment of Workers` Compensation and National Pension,"유홍준 ( Hong Joon Yoo ) , 조준모 ( Jun Mo Cho ) , 정홍주 ( Hong Joo Jung )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구의 목적은 산재보험 장해보상연금과 국민연금 장애연금과의 역할 재정립을 통 해 사회보험 간 균형을 도모하고, 산재보험 제도의 건전한 발전을 도모하기 위한 정책방안을 제안하는 것이다. 이에 따른 연구내용은 이와 관련된 기존 연구, 독일의 최근 개 혁논의, 보험이론적 관점 등을 통하여 합리적인 산재보상제도 운영방안 연구, 휴업급여와 장해급여의 적정 수준을 점검하였다. 산재보험제도와 관련된 역사적 경험과 법률, 정책 및 제도, 프로그램과 사회적 분위기 조성이 상대적으로 잘되어 있는 독일의 사례를 중점 적으로 분석하여 21세기 이후의 산재보험 개혁정책과 논의에 대해 살펴보았다. 더불어 보험론적 관점의 근거를 제시하면서, 제기된 문제점들을 구체적으로 극복하기 위해서는, 산재보험의 패러다임을 현재의 ‘더 많고 더 낫고, 더 넓게(more, better and wider)’라는 상 호 모순된 패러다임으로 부터 ‘더 공정하고 넓게(fairer and wider)’로 바꾸는 과정이 필요 하다는 점에서 한국형 전환모델을 제안하였다. 본 연구를 위한 연구방법으로는 문헌연구 와 선진국 사례연구 등의 기법이 사용되었다.","This research aims to propose a policy direction to develop workers` compensation insurance in a sound way, in particular through reexamining and re-balancing the roles played by the insurance and national pension. The research consists of rational management of the insurance, comparison of benefit schemes across countries, and examination of long-term relationship between the insurance and the other social insurance schemes. The country compared is Germany, which are known as having well-established workers compensation system in terms of law, policy, program, and social infra-structure. The comparison, after literature survey, is followed by our policy proposal to reorganize the social insurance systems, focusing on double payment of benefits therein. The proposal is one with a new paradigm of “fairer and wider” hopefully shifted from the existing one with “more, better, and wider” scheme. This research is basically based upon literature survey and case study.","산재보험, 국민연금, 사회보험, 중복급여, 사례연구, 패러다임 전환 Workers` Compensation, National Pension, Social Insurance, double payment, case study, paradigm shift",247 ~ 272,http://kiss.kstudy.com/search/detail_page.asp?key=3248722
28,"한국형 사회배제성 척도의 기준관련 타당도 연구,A Study about Criterion-related Validity of Korean-type Social Exclusiveness Scale(KSES)",윤성호 ( Sung Ho Yun ),한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"이 연구의 목적은 2012년에 제작된 KSES(Korean-type Social Exclusiveness Scale)의 기준관 련 타당도를 검증하는데 있다. 기준관련 타당도를 검증하기 위해 사회적 배제개념과 맥 락이 유사한 소외를 기준을 하였다. 시이맨(M. Seeman)의 연구결과를 중심으로 만들어진 박영숙(1997)의 “소외측정지표”를 기준으로 하여 KSES의 동시적 타당도를 살펴보았다. 결 과는 사회배제성 전체 값은 소외의 정도와 강한 상관성을 보였다. 소외 하위 범주인 무 력감, 자기소외, 무의미성, 사회적 고립, 무규범성 등 모든 범주와 KSES의 측정치는 높은 상관성을 보였다. 다만 무규범성과 KSES의 하위 영역 간 낮은 상관성을 보이는 경우가 있었는데, 이는 평균비교검증(t-test)를 통해 근거를 보완하였다. 이로써, KSES(2012)는 소외 측정지표를 기준으로 한 타당도를 검증하였다.","This Study purposed to test criterion-related validity of Korean-type Social Exclusiveness Scale(KSES 2012). For this purpose, the criteria is “alienation” that is similar to the context of social exclusion` concept. To test the criterion-related validity of KSES, I selected Park(1996)`s alienation indicator that developed based on Seeman`s studies. I found the strong correlation within alienation indicator and KSES. Alienantion indicator include 5 sub-categories; powerlessness, meaningless, normlessness, social isolation, and self-estrangement. These sub-categories correlated with KSES` domains. In case of normlessness, it had weak correlation with KSES` domains. But, the problem is solved through the analysis of t-test. Through this research, the crierion-related validity of KSES is tested.","빈곤, 사회적 배제, 사회배제성, 소외측정지표, 기준관련 타당도 Poverty, Social Exclusion, Social Exclusiveness, Alienation, Criterion-related Validity",273 ~ 293,http://kiss.kstudy.com/search/detail_page.asp?key=3248723
29,"직무스트레스와 직무성과 간 관계에 관한 연구: 근로자지원프로그램(EAP)의 조절효과에 관한 탐색적 분석, A Study on the relations between workers` job stress and job performance: Exploratory study on the moderating effects of EAP","이동영 ( Dong Young Lee ) , 노희연 ( Hee Youn Noh )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구는 일반기업에서 근로자복지의 일환으로 도입·적용되고 있는 근로자지원프로 그램(Employee Assistance Programs: EAP)의 유용성을 확인하고자 근로자의 직무스트레스와 직무성과 간 관계에 있어 근로자지원프로그램의 완충적 조절효과를 탐색적 차원에서 실 증적으로 분석하고자 하였다. 이를 통해 근로자지원프로그램 도입이 해당조직차원에서 비용 대비 편익우월성의 가능성이 있음을 논증하고, 근로자지원프로그램 활성화를 위한 실천적 논의의 단초를 제공하고자 하였다. 분석방법은, 국내 일반기업에서 포괄적 서비스 모형 및 사외형 방식으로 근로자지원프로그램을 운영하고 있는 곳의 사무직 근로자 136 명(근로자지원프로그램 참여자와 비참여자 동수 표집) 대상으로 설문조사를 실시하고, 직 무스트레스와 직무성과 간 관계 및 이 둘 간의 관계에서 근로자지원프로그램 참여여부의 완충효과를 다중회귀분석을 통해 확인하였다. 분석결과, 직무스트레스는 직무성과에 부(-) 적인 영향을 미치는 것으로 나타났고, 이러한 영향에 근로자지원프로그램은 부정적 영향 을 일정부분 감소시키는 효과가 있음이 확인되었다. 이를 통해 조직의 성과관리를 위한 근로자 스트레스 관리노력에 근로자지원프로그램 다중요소의 장점을 적극적으로 활용할 필요성이 있고, 기업의 근로자지원프로그램을 통한 종합적 스트레스 관리 시스템 구축, 정부의 법적·재정적 지원 확대, 근로자지원프로그램 인력 및 서비스의 전문화 등 실천 전략에 대해 논의하였다.","This study set out to empirically analyze the moderating effects of EAPs(Employee Assistance Programs) on relations between workers` job stress and job performance at an investigation level to check the usefulness of those programs introduced and applied as part of employee welfare at general corporations. The study tried to demonstrate that the introduction of EAPs had the possibility of benefit superiority over cost at the organizational level and provide clues for practical discussions for the activation of EAPs. For analysis method, the study conducted a survey with 136 office workers(sampling the same number of EAP participants as non-participants) at general corporations running an EAP according to the comprehensive service model and outside format in the nation. Multiple regression analysis was carried out to examine relations between job stress and job performance and the moderating effects of EAPs on their relations. As a result, job stress had negative(-) effects on job performance with EAPs reducing its negative effects to certain degree. Those findings raise a need to make active use of the advantages of the multiple EAP elements in the efforts to manage employees` stress for the organization`s performance management. The study also discussed such practice strategies as establishing a total stress management system through EAPs, expanding the government`s legal and financial supports, and specializing the EAP personnel and service.","근로자복지, 직무스트레스, 직무성과, 근로자지원프로그램, 완충효과, 포괄적 서비스모형, 사외형 social welfare for the workers, job stress, job performance, EAP, moderating effect, comprehensive service model, outside format model",295 ~ 315,http://kiss.kstudy.com/search/detail_page.asp?key=3248724
30,한국 건강보험 보험료 부담의 형평성에 대한 연구 The Equity of the National Health Insurance Contribution in Korea,"정창률 ( Chang Lyul Jung ) , 권혁창 ( Hyeok Chang Kwon ) , 남재욱 ( Jae Wook Nahm )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구의 목적은 국민건강보험료 부담의 형평성을 살펴보기 위해 동일한 보험료를 부담하는 직장가입자와 지역가입자의 생활실태를 비교하는 데 있다. 이를 위해 공단의 행정자료를 사용하여 보험료 수준별 5개 구간에서 직장가입자와 지역가입자의 소득과 재 산을 비교하되, 직장가입자 보험료에 사용자 부담 포함 여부에 따라 두 차례의 분석을 시행하였다. 분석결과는 다음과 같다. 첫째, 직장가입자의 보험료를 본인부담만 포함했을 때, 소득은 모든 구간에서, 재산은 보험료가 가장 높은 구간을 제외한 4개 구간에서 직장 가입자가 더 높게 나타나는데, 그 차이는 보험료가 낮은 구간일수록 더 크다. 둘째, 직장가입자의 보험료를 사용자 부담까지 포함했을 때 소득은 모든 구간에서 직장가입자가 더 높게 나타나지만, 재산은 보험료가 낮은 2개 구간에서는 직장가입자가, 높은 2개 구간에 서는 지역가입자가 더 높게 나타난다. 다만 지역가입자의 대부분이 보험료가 낮은 구간 에 분포함을 고려할 때, 대부분의 지역가입자는 직장가입자보다 낮은 재산을 보유한다. 분석결과를 통해 현 건강보험부과체계에서 지역가입자가 상대적으로 직장가입자보다 많은 부담을 지고 있음을 알 수 있으며, 이에 대한 정책적 개선이 필요한 것으로 보인다. 하지만 보험료 수준이 높은 계층의 경우 오히려 지역가입자의 재산 수준이 더 높다는 것을 고려할 필요가 있을 것이다.","This study aims to examine the equity of current contribution system of Korea`s National Health Insurance(NHI) between the workplace-insured(WI) and the regionally-insured(RI). So, it compared members` incomes and properties in various equal-contribution sections. The analysis was carried out twice, firstly with contribution sections based on only insurants` contributions (5 sections) and secondly with contribution sections based on total contributions including employers` contributions (4 sections). The results are as follows: In the first analysis, the WI have higher incomes than the RI in all 5 sections and the gaps were closer in the higher contribution sections proportionally. The WI also have more properties in 4 sections except the highest one, and the gaps are closer in higher contribution sections, too. In the second analysis, the WI have more incomes in all 4 sections, whereas they own more properties only in two lower contribution sections. However, most of the RI belong to those lower sections, thus it can be still said that the RI has less properties than the WI. Accordingly, the current contribution system between the WI and RI is unfair, so it is necessary to improve it. However, considering the variations of gaps in different contribution levels, the focus should be the lower contribution insured, first.","국민건강보험, 보험료 부과체계, 형평성, 직장가입자, 지역가입자 National Health Insurance, contribution system, equity, workplace-insured, regionally-insured",317 ~ 344,http://kiss.kstudy.com/search/detail_page.asp?key=3248725
31,"산재보험 장해연금수급자 생명표에 대한 검증 연구, A Validation study on Workers` Compensation Disability Pensioners` Life Table","정홍주 ( Hong Joo Jung ) , 송용 ( Yong Song ) , 이현복 ( Hyun Boc Lee )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구의 목적은 국내에서 처음 개발된 정홍주(2008)가 제시한 산재보험 장해연금수 급자 연금생명표의 정확성과 예측력을 검증하여 향후 산재보험 장해연금수급자의 연금생 명표의 발전방향을 제시하는데 있다. 이를 위하여 근로복지공단으로부터 제공받은 1997 년 1월 1일부터 2013년 8월 31일까지의 산재보험 장해연금수급자(총 542,494명)의 자료를 활용하여 기초사망률 산출, 예측사망률과 실제(경험)사망률의 비교 그리고 생존분석 등을통해 2008년과 2013년에 도출된 산재보험 장해연금수급자의 생존함수를 비교하였다. 연구결과 정홍주(2008)의 연금생명표 산출과정에 오류는 없었으며, 연금사망률을 이용 하여 도출한 미래 예측 사망자 수와 최신 데이터를 이용하여 도출한 실제 사망자 수에는 차이가 없는 것으로 나타났다. 이는 연금사망률의 미래 예측력이 높다는 것을 의미한다. 마지막으로 장해등급을 구분하여 생존분석을 한 결과 남자의 경우 1급과 3급은 2008년과 2013년에 도출된 생존함수가 통계적으로 유의한 차이를 나타내며, 그 외의 등급은 차이를 나타내지 않는다. 여자의 경우에도 1급, 2급, 6급은 생존함수가 통계적으로 유의한 차 이를 나타내며, 그 외의 등급은 차이를 나타내지 않는다. 이러한 결과는 시간의 경과 및 제도변화 등에 따른 산재보험 장해연금수급자의 생존기간 변화 등을 반영하여 평균여명을 조정할 필요성이 있다는 것을 나타낸다.","This paper aims to verify the accuracy and predictability of The Korea Workers` Compensation Pensioners`(KWCP) life tables which were produced by Jung(2008) and to suggest the future development direction of KWCP life tables. Korea Workers` Compensation and Welfare Services provided us the database with 542,494 cases piled from 1997.1.1 to 2013.8.31. Using the data we calculated KWCP expected mortality rates and compared estimated mortality rates to actual mortality rates. And we conducted the survival analysis so as to confirm the difference between KWCP survival function of 2008 and 2013. The result was that there was no error in the procedure of calculating the KWCP life tables and in using data. Also there was no difference between the estimated numbers of death calculated by using KWCP life tables suggested by Jung(2008) and the actual numbers of death drawn from the above new database. This means that the KWCP mortality rates possess the ability of accurately predicting for the future. The result of the survival analysis showed that there were statistically significant difference between the survival functions of 2008 and 2013 in case of disability grade 1 and 3 of male and disability grade 1, 2 and 6 of female. In case of disability grade 2, 4, 5, 6 and 7 of male and disability grade 1, 2 and 6 of female there were no statistically significant difference. These means it is necessary to revise The Korea Workers` Compensation Pensioners` Life Tables as KWCP life expectancies are prolonged and the Korea Workers` Compensation system changes.","산재보험, 장해연금 수급자, 연금생명표 Workers` compensation, Disability pensioners, Pensioners` life table",345 ~ 366,http://kiss.kstudy.com/search/detail_page.asp?key=3248726
