No.,논문명,저자명,발행기관명,간행물명,권,호,발행년도,ISSN,국문초록,영문초록,키워드,페이지,URL
22,젠더적 관점에서 본 한국의 복지체제유형 논의 -남부유럽과의 비교를 중심으로-,안세아 ( Se Ah Ahn ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 한국사회의 복지체제논의에 있어서 그 기준을 개인복지에서의 국가-시장-가족의 기여 비율을 복지체제 분류의 근간으로 기존 논의 가운데 가족정책안에서의 비교로 젠더레짐의 측면에서 고찰하고자 하였다. 기존의 Esping-Andersen의 세 가지 복지체제유형에 추가하여 남부유럽국가와 한국의 복지제도의 특성을 담을 새로운 복지유형에 대하여 살펴보고자 한다. 이는 젠더중심의 복지국가유형론에 근거하여 한국과 이탈리아, 스페인, 그리스, 포르투갈 등과 같은 남부유럽국가를 잔여주의적 보수주의 복지체제라는 독자적인 복지레짐으로 보고 한국과 남부유럽국가들의 복지제도 가운데 육아휴직제도와 부모휴가의 특성을 중심으로 살펴보고자 한다. 비록 이러한 분류 기준이 Esping-Andersen이 삼고 있는 탈상품화수준 정도로 유형을 측정하는데 한계를 가지고 있는 측면이 존재하나 가족정책의 범위안에서 젠더적관점으로 복지체제를 분류하는데 있어 복지정책을 생산하는 주체나 복지기여도 측면으로 체제별 대상별로 당면하는 사회적위험에 사회복지의 제도 개선 등으로 적절한 대응을 유도하는 데 본 논문의 의의를 명시하고자 한다.","The purpose of this study is to analyse welfare regime from a gender point of view between Korea and welfare reform in Southern Europe and to compare the care work support policy with those countries. The reason being focused the policy character is that is, even though two countries have implemented different policies under the heading of work-family balance, may produce similar policy outcome in terms of birth rate and achievement level of gender-equality in family. The results of analysis of this study are as such: Firstly, those countries`s family policy character has residual welfare provision including conservatism. Second, child care policy was concentrated on support for low income family`s needs for child care rather than women`s labourer`s needs. But private child care facilities for profit are dominant in Korea. So access to those facilities is very difficult for the class including the middle class which is not supported by government, because of too expensive child care fee. As a result, father`s participation ratio at parent leave scheme became decreased. Therefore, perfect gender equality at parent leave scheme is not achieved. To sum up, care work support policy is not completely based on gender-equality participation, but it is sure parents are truly responsible for care work. Thirdly, in case of Korea, effective gender-balance policy such as male`s familization in the area of care work support isn``t introduced. It is difficult for Korean male to join the child care work due to their long working hours. In particular, regarding participation in maternity leave scheme of Korea, women are responsible for care-work. But right of women and men to care-work is not guaranteed and thereby the possibility of work-family balance is not likely. In conclusion, when care work support policy and gender regime are simultaneously implemented on the basis of holistic approach of care and possibility of gender-equality work-family balance are much likely in Korea and Southern Europe. Those countries are affiliated to residual welfare provision including conservatism.","복지체제, 젠더관점, 남부유럽, 가족정책 비교, welfare regime, gender regime, Southern Europe, care work support policy comparative study, parent Leave",27 ~ 53,http://kiss.kstudy.com/search/detail_page.asp?key=2916705
23,산재보험 장해보상 급여의 국제비교와 정책적 시사점,정홍주 ( Hong Joo Jung ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 장해보상급여제도의 본질을 검토하고, 현행 지급수준과 지급기간 등에 관한 국내외 사례를 고찰해 보았다. 국제노동기구, 북미주 (미국, 캐나다), 아시아 (일본, 싱가포르, 홍콩), 대양주 (호주, 뉴질랜드), 유럽 (독일, 프랑스, 영국, 이탈리아, 스페인, 스위스) 등의 국가별 사례분석을 통해 산재 장해연금의 지급방식 (일시금 또는 연금), 지급기간 (영구, 유기), 지급기준과 금액, 최고최저기준 등에 대한 외국 사례 조사를 통해 국내제도 개선을 위한 정책적 시사점을 찾아보았다. 그 결과 국별 차이에도 불구하고 대체로 종신연금은 영구완전장해자의 경우에만 지급 되는 나라들이 증가추세에 있다. 또한 지급수준에 관한 한 유럽 (직전소득의 80% 내지 90%), 미국 (총소득의 67% 수준), 아시아 (일본은 총소득의 80%, 싱가포르, 홍콩, 호주는 67% 수준) 순서로 차이가 있었다. 최대급여와 최소급여의 경우, 전자는 근로자평균급여의 100% 또는 그 이하가 대부분이고, 최소급여는 채택하지 않는 나라가 많았다. 지급기간은 유럽과 미국은 대체로 종신 지급하나, 일부 유럽 국가들과 호주, 홍콩, 싱가포르 등은 지급기간을 제한하거나 축소하고 있다. 본 연구의 결과 우리나라의 장해연금 지급방법과 수준은 국제적으로 상당히 높은 편으로 보이고 이에 대한 정책적 검토가 요망된다.","This research aims to address the role of disability pension of workers compensation, and to compare various systems (their method of payments, level of payment, maximum/minimum amount, period of payment) in several countries and to find out implications therein for a better system in Korea. The countries in this survey research include U.S.A, Canada, Japan, Singapore, Hong Kong, Australia, Germany, France, UK, Italia, Spain, and Swiss. Case reviews of this research show that some countries provide annuity while others have lump-sum payment and that the latter (lump-sum payment) is increasingly popular for permanent total disability benefit payment. As to level of payment, In general, European countries are found to provide more favorable compensation than American countries and even more than Asian countries. Maximum payment varies from 50% to 100% of previous incomes, minimum is rare to find except USA which keeps just basic level. As for payment period, European and American countries tend to offer life-time annuities while some European and Australia, Hong Kong and Singapore control the maximum period of payment. Conclusively, this case study, shows that disability payment system in Korea is more favorable for the disabled than those in other countries.","산재보험, 장해급여, 국제비교, Workers Compensation, Disability Benefit, International Comparison",55 ~ 83,http://kiss.kstudy.com/search/detail_page.asp?key=2916706
24,보육료지원과 기혼여성의 노동공급에 관한 연구,최성은 ( Seng Eun Choi ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 노동패널 10차 자료를 활용하여 보육료지원정책이 기혼여성의 노동공급에 미치는 효과를 분석하였다. 2007년 보육료지원정책은 보육료전액 무상지원 대상자는 전년도와 동일하지만, 보육료 부분 지원 대상자가 도시근로자가구 월평균소득 100%까지 확대된 해이며, 만 5세아 무상보육료도 지역구분이 없어지고 모든 지역을 대상으로 확대된 해이다. 노동공급모형의 추정결과는 보육료지원대상이 되는 자녀를 둔 여성의 취업시의 보육료지원액과 미취업시의 보육료지원액차이가 높을수록 노동공급이 감소하는 것으로 나타났고, 보육료지원액은 노동공급과 음의 상관관계가 있는 것으로 나타나 보육료지원이 여성노동공급에 유인을 주지 못하고 있다는 것을 시사하고 있다. 우리나라의 보육료지원은 저소득층을 중심으로 지원되었다가 점차 그 대상을 확대하여 오고 있으며 예산 규모도 해마다 급격히 성장하고 있어서, 보육지원의 정책목표를 보다 명확하게 설정하여 보육정책을 수립해 나갈 필요성이 대두되고 있다. 보육지원을 통한 자녀양육의 부담완화와 여성노동공급의 활성화는 보육정책이 지향해야 할 하나의 방향이 될 수 있을 것이다. 이러한 측면에서 향후 중산층을 대상으로 한 보육정책은 맞벌이 부부의 노동공급유인을 강화할 수 있는 형태로 설계될 필요가 있다.","This study analyzes how child care subsidies in Korea affected the labor supply of married women. The estimation result shows that when the amount of child care subsidies and the difference between child care subsidies for the employed status and the unemployed status increase, labor supply of married women is discouraged. This implies that current child care subsidies provide disincentives for female labor supply. Possible reason for negative relationship between child care subidies and married women`s labor supply may be that the rate structure of child care subsidies are discontinuous between income brackets. It may provide incentives for married women to reduce their labor supply. As married women choose to work more, family income rises toward higher income bracket which leads to the reduction of child care subsides. The anaylsis of this paper may suggest the need for providing positive labor supply incentives for two earner households.","보육료지원정책, 기혼여성 노동공급, 노동참여결정식, child care subsidies, Labor supply of married women, Labor force participation",85 ~ 105,http://kiss.kstudy.com/search/detail_page.asp?key=2916707
25,영국의 베버리지언적 연금발전: 노인빈곤으로의 함의,최영준 ( Young Jun Choi ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 영국에서 실시된 연금개혁의 핵심적 내용과 성격을 고찰하고 이러한 변화가 최근 노인빈곤의 추이에 어떠한 함의를 가지고 있는지를 분석하고자 한다. 영국의 연금개혁에 관해서는 일부 논문들은 소개된 바 있으나 연금개혁이 빈곤 등 복지성과에 어떠한 영향이 있었는지에 관련된 거시적 논의는 국내외적으로 거의 이루어지지 않았다. 이에 이 논문은 영국의 연금개혁 과정을 추적하면서 그러한 변화들이 최근의 빈곤에 어떠한 함의를 가지는지를 논하고자 한다. 영국은 전후 시기부터 국가가 최저수준을 보장하는 데에 초점을 둔 베버리지언적 연금발전을 해왔다고 일반적으로 평가받는다. 이러한 변화는 1970년대에 일부 변화 조짐이 있었으나 1980년대부터 대처정부에 의해서 강력하게 추진되어온 시장중심의 개혁을 통해서 국가가 일층을 담당하고 민간이 이층을 담당하는 뚜렷한 구조를 정착시키게 되었다. 1990년대 말에 들어선 신노동당은 빈곤문제 해결을 위해 기초연금의 강화를 추진하였으나, 보수당과 비교해 전반적인 연금구조와 개혁의 기조는 가장 최근인 2007년의 개혁까지 크게 변화하지 않고 있다. 기초보장을 핵심으로 하는 베버리지언 연금발전에도 불구하고, 최근 영국 노인가구의 빈곤의 변화를 살펴보면 그다지 성공적이지 못함이 나타난다. 보수당 시절 확대되던 불평등은 다소 완화가 되었지만, 신노동당에서 강하게 추진하였던 노인빈곤 감소 정책은 그다지 실효성 있지 못한 것으로 나타나고 있다. 이에 본 논문에서는 연금발전과 노인빈곤의 최근 추이를 통하여 영국의 자산조사를 기반으로 운영되는 노인기초보장제도가 가지고 있는 한계점을 지적함과 동시에 민간주도의 이층연금이 빈곤감소라는 차원에서 성공적이지 못했음을 지적하고 있다.","The aim of the study is to analyse pension developments and reforms in the United Kingdom and their implications for old-age poverty. While much has been written on the British pension system, there are few studies on the relationship between pension reforms and old-age poverty in the United Kingdom, both domestically and internationally. Therefore, the research attempts to carefully examine the process of pension developments, on the one hand, and discusses how the process directly and indirectly has influenced old-age poverty. It is generally argued that the British social security is a typical Beveridgean-type model in which basic security and poverty prevention is a core concept. Though this feature seemed to disappear in the mid-1970s, market-oriented reforms driven by Thatcher government in the 1980s settled down the current structure of pension schemes where there is a strict divide between the public-managed first tier for basic security and the private-dominated second tier for income maintenance. The New Labour inaugurated in the late 1990s tried to strengthen the basic pension for poverty prevention, but the two-tier pension model has not changed until now. In spite of the Beveridgean-type developments, it is observed that old-age poverty has not been successfully eradicated in the United Kingdom. While inequality has been reduced compared to the Thatcher era, old-age poverty has remained more or less same in spite of the introduction of the minimum guarantee programme. This paper, therefore, points out the limitations of the current basic pension and the private-dominated second tier pensions in the terms of old-age poverty.","영국, 연금제도, 빈곤, 신노동당, 민간연금, 기초보장, United Kingdom, Pension schemes, Poverty, New Labour, Private pension, Basic security",107 ~ 134,http://kiss.kstudy.com/search/detail_page.asp?key=2916708
26,장애로 인한 노동력 상실규모 추정과 지원규모에 대한 함의,"강성호 ( Sung Ho Kang ) , 홍성우 ( Sung Woo Hong )",한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 장애인의 소득보장 문제를 해결하기 위해 장애로 인해 발생하는 노동력 손실분과 이에 대한 적정 지원수준을 우선적으로 고려해야 할 사항으로 보고 이에 대해 분석하고 있다. 분석결과, 장애 이외(연령, 학력, 성)의 요인으로 인한 장애인의 노동력(잠재생애임금소득으로 측정)은 비장애인에 비해 약 5.6% 정도 낮은 것으로 추정되었으며, 장애로 인한 직접적인 노동력 상실률은 23.3%로 추정되었다. 적정 지원수준은 장애로 인한 노동력 손실분의 책임이 누구에게 귀속되느냐(국가 혹은 사회 對 개인)에 따라 달라 질 수 있다. 뿐만 아니라 지원수준을 노동력 손실 관점에 맞출 것인지 생계기준 관점에 맞출 것인지에 따라 적정 지원수준은 달라 질 수 있다. 그러므로 장애인의 소득보장을 위한 적정지원을 위해서는 단순한 통계적 접근을 넘어 이에 대한 사회적 합의가 전제되어야 할 것이다.","This study estimates the loss of labor force of the disabled due to a disability and amounts of appropriate support for them to solve an income security of them which should be considered firstly. The results of this analysis show that the labor force of the disabled estimated by some factors, such as age, education and sex, is lower than that of the non-disabled by 5.6% and the rate of a loss of labor force caused by disability is about 23.3%. The amount of adequate support for the disabled depends on who has the responsibility about the loss of labor force by disability. Furthermore, the amount also can be different between the aspects of the loss of labor force or a living standard. Therefore, we need a social consensus to support adequate amount of the income security for the disabled.","잠재생애임금소득, 노동력 손실규모, 지원수준, potential Lifetime wage income, the Loss of Labor force, the amounts of support",135 ~ 161,http://kiss.kstudy.com/search/detail_page.asp?key=2916709
27,자산빈곤과 빈곤지속,석상훈 ( Sang Hun Seok ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 한국보건사회연구원의『한국복지패널』1-4차년도 자료를 활용하여 자산빈곤의 동태적 특징과 자산빈곤층의 결정요인을 살펴보았다. 분석결과에 의하면, 첫째 우리사회 소득계층간 자산격차는 심화되고 있는 것으로 나타났다. 둘째, 자산빈곤율은 소득빈곤율에 비해 평균적으로 약 2-3배 정도 높은 것으로 나타났다. 셋째, 자산빈곤가구는 소득빈곤가구와 비교하여 빈곤상태로 진입할 가능성이 높은 반면 빈곤상태로부터 탈출하기는 어려워 빈곤상태가 지속될 가능성이 높은 것으로 나타났다. 넷째, 소득빈곤층일수록 자산빈곤에 빠질 위험이 높으며 이들 가계의 재무구조는 열악한 것으로 나타났다. 이상의 결과는 그 동안 실행해 온 소득보장 위주의 복지정책과 더불어 사회투자정책과 자산지원제도 등도 우리사회에 도입될 필요가 있음을 시사하고 있다.","This study, using the data from the first four waves KOWEPS(Korea Welfare Panel Study), were to review the dynamic characteristics and examine cause of the asset poverty through dynamic random effects probit model. The results of this study were as follow: First, the asset inequality between income classes has increased substantially over time. Second, the asset poverty rate is, on average, from two to three times higher than the income poverty rate. Third, the asset poverty is much more persistent than the income poverty. Fourth, the income poor households are more likely to fall into the asset poor households, and these households`` financial situations are in worse state than those in the non-poor households. It showed that social policy should focus not only on income-based policies but on asset-based polices as well.","자산빈곤, 빈곤이행, 빈곤지속, asset poor, poverty transition, poverty persistence",163 ~ 186,http://kiss.kstudy.com/search/detail_page.asp?key=2916710
28,복지국가 재편에 관한 담론 연구,유호선 ( Ho Sun Yoo ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 변화된 환경에서 새롭게 논의되고 있는 대표적인 복지국가 재편 담론들을 고찰한 후, 복지국가 재편 담론들의 공통점을 분석함으로써 복지국가의 새로운 패러다임 변화를 논의하는 것을 목적으로 하고 있다. 이를 위하여 새롭게 대두되고 있는 복지국가 담론인 성통합적 복지국가 담론, 사회투자국가 담론, 그리고 이행노동시장 담론을 분석한 후, 복지국가의 새로운 패러다임을 제시하였다. 특히, 위의 세 가지 복지국가 담론들은 복지국가의 궁극적 목표로 인식되었던 탈상품화와 탈가족화라는 이상적 사회를 어떻게 새롭게 제시하는지에 초점을 맞추어 분석하였다. 분석 결과, 저자는 복지국가가 추구해야하는 방향 즉, 복지국가의 새로운 종속변수를 재상품화와 재가족화로 제시하였다.","The purpose of this study is to suggest paradigm shift of welfare state after analysing new discourses on restructuring of welfare state. In order to suggest paradigm shift of welfare state, first of all, new discourses on restructuring of welfare state are analysed which are engendering welfare state, social investment state, and transitional labour market. The common arguments are to strengthen activation policy for women and the elderly and to expand socialization of carework. As a result, the aims of welfare state in the new paradigm of welfare state, that is, dependent variables in measuring welfare state, purse re-commodification and re-familialization.","복지국가 패러다임, 성통합적 복지국가 담론, 사회투자국가 담론, 이행노동시장 담론, welfare state, engendering welfare state, social investment state, transitional Labour market",187 ~ 221,http://kiss.kstudy.com/search/detail_page.asp?key=2916711
29,마이크로파이낸스기관의 지속성에 영향을 미치는 요인 분석 -개발도상국을 중심으로-,이정민 ( Jeong Min Lee ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 개발도상국에 위치한 마이크로파이낸스 기관을 생존기관과 도산기관으로 나누어 두 집단의 지속성을 결정하는 요인을 분석하였다. 분석 자료는 2003년에서 2008년 사이의 생존기관 499개와 도산기관 58개가 분석 대상이다. 분석은 COX비례위험모형(proportional hazard)을 이용하였다. 마이크로파이낸스 기관의 평가지표 중 두 집단 간 유의한 차이를 보이는 대출규모(실제 대출 실행자의 수), 운영비용 효율성(대출자 당 비용)과 기존 연구들에서 밝힌 5가지 요인; 운영자립도(비용대비 수익의 비중), 대출규모 당 실질 수익률, 여성 대출자의 비중, 자율적인 이자율 정책 수립 여부, 저축기관으로서의 역할 수행 여부들을 변수로 이용하였다. 분석대상기관의 존속여부에 영향을 미치는 요인은 대출자 당 비용과 영업자립도였으며, 이자율 수준과 여성대출자 비중도 다른 요인들과의 상호작용을 통해 기관의 지속성에 유의한 영향을 미치는 것으로 나타났다. 이러한 연구결과는 비용 측면이 마이크로파이낸스 기관의 지속성에 가장 큰 영향을 미치는 요인임을 보여준다. 다수의 연구에서 나타난 것과 마찬가지로 높은 영업자립도를 달성하면 기관의 장기적인 존속이 가능하다는 결과를 보여주었다. 그러나 대출자 당 비용이 증가할수록 오히려 기관의 존속에 양(+)의 영향을 보이는 것으로 나타나 기존 연구에서의 예측과는 다른 효과를 보였다. 이는 기관에 종사하는 직원들의 임금이 높아질수록 기관이 제공하는 대출서비스의 질이 개선되어 기관의 지속성에 양(+)의 영향을 주는 것으로 볼 수 있다. 즉, 양질의 서비스를 제공하기 위한 인건비 지출의 증가는 기관이 장기적으로 지속하는 데 필요한 전략이 되며, 기관이 영업자립성을 확립하도록 유도하는 환경 마련이 효과적임을 시사한다.","The purpose of this study is to analyze the factors influencing the sustainability of microfinance institutions in developing countries. The data for this analysis were collected from Microfinance information eXchange between 2003 and 2008, selecting only institutions matching three standards, and divided into two groups; Those that survived and those that did not. In this study, survival analysis was performed by using the Cox regression between the survival of microfinance institutions and eight explanatory variables of influencing factors with a test dataset of microfinance institutions. Four variables having 1% or more standardized variances with the survival of microfinance institutions were identified; Number of active borrowers, Cost per borrower, Operational Self-Sufficiency(OSS), and Percent of women borrowers. The analysis shows that the main factor for the sustainability of microfinance institutions was to overcome the challenges of high costs, but it also suggests that institutions who pay their staff high salaries have secure sustainability. Thus higher salaries improve the quality of loan services, and providing high-quality service keeps an institution functioning. These results emphasize the importance of financial soundness and better business environments appear to increase the possibility of sustainability of microfinance institutions.","마이크로파이낸스 기관, 지속성, 생존분석, Cox비례위험모형, microfinance institutions, sustainability, survival analysis, Cox proportional hazard",223 ~ 249,http://kiss.kstudy.com/search/detail_page.asp?key=2916712
30,복지국가의 정치적 균열에 관한 연구: 공적 노후소득보장정책에 대한 인식을 중심으로,김수완 ( Soo Wan Kim ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"이 연구는 복지국가의 정치적 균열을 파악하려는 노력의 일환으로서 공적 노후보장정책에 대한 인식과 태도에 영향을 미치는 국가 차원 및 개인 차원의 요인을 분석하였다. 그리하여 기존의 복지국가의 정치적 균열에 관한 이론들을 통해 친복지동맹 가설, 복지국가 재정부담 가설, 복지욕구 가설, 세대간 균열 및 계급균열 가설 등을 설정하고, 국제인식조사(ISSP)자료를 이용하여 서구 복지국가 12개국에 대해 다층 모형 분석을 수행하였다. 주요 분석결과는 다음과 같다. 첫째, 노인에 대한 공적 자원집중도가 높은 국가일수록, 연령이 낮을수록 공적 노후소득보장을 덜 지지하는 것으로 나타나 세대간 균열이 존재함이 확인되었다. 둘째, 미시적 수준에서 소득계층에 따른 계급 균열은 확인되었으나, 기존의 권력자원론에 근거한 거시적 차원에서의 계급 균열은 입증되지 않았다. 셋째, 총공적지출 수준은 소득계층에 따른 인식에 영향을 미침으로써 복지국가의 재정부담가설이 부분적으로 지지된 반면, 친복지동맹 가설은 입증되지 않았다. 넷째, 노인빈곤율이 높을수록 소득효과가 완화되고, 노후소득보장이 비성공적이라고 인식될수록 공적 노후소득보장을 지지함으로써 복지욕구가설이 지지되었다.","This study has sought to grasp political cleavages in welfare states by analyzing factors affecting public attitudes towards old-age pension at national and individual level. A few theoretical hypotheses such as pro-welfare politics, financial burden explanation, welfare need, generational conflict and class conflict were tested for citizens in twelve western welfare states with International Social Survey dataset(2006) using multi-level analysis. Main findings are as follows. First, the more old-age-biased public spending at national level and the younger at individual level, the less support for old-age public pension, which reveals generational cleavages. Second, class cleavages appeared at micro level, but the effect of power resources on individual attitudes were not confirmed. Third, the interaction effect between total public spending and individuals`` income level was statistically valid. Fourth, welfare need hypothesis was supported as the higher old-age poverty, the more support for pension spending and government responsibility.","공적 노후소득보장정책, 연금 지출, 정치적 균열, 복지 인식, 다층모형, Old-age pension, pension spending, political cleavages, public attitude, multi-Level analysis",251 ~ 278,http://kiss.kstudy.com/search/detail_page.asp?key=2916713
31,사회복지사업법 제정사 연구,심재진 ( Jae Jin Shim ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"한국 사회복지법제의 특징은 첫째로 국가책임의 미흡과 민간에의 의존, 둘째로 공적 사회복지서비스 전달체계의 부족이라고 할 수 있다. 이 글은 제정 사회복지사업법의 입법사를 연구대상으로 하여, 한국사회복지법제의 특징의 형성에 초점을 맞추어 제정사회복지사업법의 입법배경과 법안 그리고 국회논의과정을 추적하는 것을 연구의 주안점으로 한다. 사회복지사업법은 1960년대 두 가지 배경에서 탄생했다. 우선 사회복지서비스를 제공하는 민간단체에 대한 효율적인 관리와 감독의 필요했다는 점이다. 당시 국가는 거의 사회복지사업을 수행하지 않고, 외국원조단체의 지원을 바탕으로 민간단체들이 사회복지서비스의 대부분을 제공하였기 때문에 이러한 사회복지서비스 전달체계를 효과적으로 구축하고 관리할 필요가 있었다. 특히 민간영역에서 사회복지사업을 행하는 주체로서 ``법인``에 대한 규율을 일반화할 필요가 있었다. 두 번째로 1960년대 후반에 외국원조단체가 철수하기 시작하면서 사회복지사업법 제정이 직접적으로 촉진되었다. 당시 사회복지사업의 재정은 국가가 아니라 대부분 외국원조단체에 의존하고 있었다. 이러한 상황에서 외국원조단체 중 일부가 철수하게 되자 당시의 정부는 위기의식을 크게 느끼고 민간단체의 공동모금을 통해 사회복지사업의 재정을 충당하기 위해 사회복지사업법을 제정하였다. 이러한 배경에서 제안된 사회복지사업법안은 사회복지법인과 사회복지시설에 대한 조항이 대부분을 차지하였고, ``공동모금``이 가능하도록 하는 조항을 도입하였다. 반면에 사회복지사업법안에는 사회복지사업에 대한 국가책임에 대한 규정이 완전히 부재하였고, 그 연장선상에서 공적 사회복지서비스 전달체계에 대한 규정이 전혀 없었다. 이 법안이 국회에서 논의되는 과정에서도 의미 있는 토론이 진행되지 못했고, 사실상 정부가 제안한 법안이 거의 그대로 통과되었다. 사회복지의 국가책임과 이에 따른 재정문제는 전혀 토론되지 않았고, 사회복지공동모금회에 의한 공동모금의 관할부서에 관한 의견대립이 법안의 국회논의과정에서 실질적으로 논의된 내용의 전부이었다. 또한 공적 사회복지전달체계의 하나로서 사회복지사무소를 설치하자는 민간단체의 청원은 완전히 무시되었다. 결국 현재 한국 사회복지법제의 특징적인 2가지 측면은 1960년대의 제정 사회복지사업법에서 그 연원을 찾아볼 수 있다. 이렇게 볼 때 1960년대 이래 한국사회복지법제는 그 기본적 성격의 면에서 크게 바뀌지 않고 현재에 이르렀다고 볼 수 있다. 한국사회복지법제의 특징을 제정사회복지사업법이 제정된 과정에서 확인한 이 글은 사회복지사업법의 제정을 사회복지서비스 규율체계의 확립이나 혹은 외국원조단체의 철수에 따른 대응의 측면에서 바라보는 관점과 비교하면 더 종합적이라고 할 수 있다.","Current Korean legal system on social welfare is characterized by two distinguishing features: lack of state responsibility and dependency on private sphere; insufficiency of public infra structure on social welfare. This article explores their origin by means of socio-legal analysis of the introduction of the Social Welfare Services Act (SWSA) of 1970. The SWSA of 1970 was introduced in the two socio-legal contexts. The first was that the then Government sought to regulate non-profit incorporated organizations which, funded by foreign voluntary agencies, carried out most of the social welfare services needed for poor people, orphans, and so on. Although the Government did not play any meaningful role in funding such organizations or directly subsidizing those people, it had to monitor and supervise those organizations. In particular, terms and conditions under which the organizations were to be established and run had to be regulated given their significance for social welfare services. The second context behind the introduction of the SWSA of 1970 was that foreign voluntary agencies started to withdraw from Korea in the late 1960s. The amount of the fund that they donated for social welfare services comprised most of the budget actually spent in the 1960s for social welfare services. In preparation of their withdrawal, the then Government sought for an alternative to such foreign aid instead of financially taking the charge of social welfare. In these contexts, provisions on corporations for social welfare, accounting for 16 of 25 sections of the SWSA of 1970 in total, mainly constitutes the Act. Under the Act, all charitable organizations would have to be chartered as a corporation for social welfare in order to perform social welfare services. Consitutional rules for a newly created corporation for social welfare were provided for in the Act. Furthermore a provision in which all charitable organizations were entitled to jointly raising funds for social welfare was made in the Act. However there were no provision for state responsibility for social welfare and the establishment of local administrative offices for social welfare. The then government ignored the petition by a main body representing all non-profit organification for social welfare services for the establishment of such offices. This legislative stance is contrasted with the Japanese SWSA of 1951 from which the Korean Act borrowed its legislative framework. The Japanese Act clearly provided that the state had the responsibility of providing social welfare services and was obliged to establish local administrative offices for social welfare. Overall it is certain that the two main features regarded as the main characteristics of Korean legal system on social welfare is dated back to the 1960s when the SWSA of 1970 was introduced. The features, although gradually modified over last four decades, since have not changed. These findings will go further than previous studies on the legislative history of the Act in the sense that the former approaches the introduction of the Act more thoroughly both in a socio-legal context and in systemic development of social welfare law.","사회복지사업법, 사회복지법인, 사회복지시설, 외국원조단체, 법제정, 사회복지법제, Social Welfare Services Act, Corporation for Social Welfare, Social Welfare Facilities, Social Welfare Services, Legal System on Social Welfare",279 ~ 307,http://kiss.kstudy.com/search/detail_page.asp?key=2916714
32,건강보험재정과 국민경제 연계를 위한 고찰 -거시적 수가체계로서의 접근-,"김진수 ( Jin Soo Kim ) , 정창률 ( Chang Lyul Jung )",한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"사회복지재정 가운데에서 연금과 건강보험은 규모나 중요성 면에서 다른 제도들에 비해 압도적으로 크며, 특히 부과방식인 건강보험의 경우 노령화 등에 의해서 그 지출 증가가 국민의료비에 직접적으로 연결될 뿐 아니라 향후 지출 규모도 예측하기 어렵다는 점에서 다른 어떤 사회복지제도보다 건강보험재정이 전체 사회복지재정에 미치는 영향이 큰 것이 사실이다. 이 연구는 건강보험재정에 대해서 지불방식 개편에 머물러 있던 고정관념을 넘어서, 보다 거시적 접근으로서 환산지수 산정에 대한 새로운 접근을 제시한다. 2001년부터 시작된 환산지수 연구의 연속선상에서, 기존의 연구 방법론-원가분석모형, 지수모형, SGR 모형-에 의한 연구 결과를 제시함은 물론, 국민경제 발전수준과 총 건강보험 지출을 연동시키는 새로운 접근을 대안으로 제시한다. 이 대안은 아직까지는 가설 단계이지만, 현재 건강보험재정의 최종 조절기제로서 전혀 제 역할을 하고 있지 못하는 환산지수를 건강보험 지출을 통제하는 기제로서 설정했다는 점에서 중요한 의의가 있다. 앞으로 이 연구에서 새롭게 제시한 비용통제 방식과 목표진료비를 설정하는 기존의 SGR 모형을 적절히 조화시킬 수 있는 건강보험 수가체계에서의 패러다임 전환이 요구된다.","The interest in social welfare finance is recently increasing. Of social welfare finance, pension and health insurance are overwhelmingly bigger than other welfare systems in size and importance. In particular the National Health Insurance (NHI) based on PAYG is increasing the expenditure with the socioeconomic changes such as the rapid ageing and, it is more difficult to estimate the future expenditure in NHI. The study suggests the new perspective of conversion factor throughout the macro perspective. Considering the previous studies on conversion factor, the study not only shows the results by the existing research methods-the prime cost analysis model, the index model and the SGR model-but also suggests the new approach which relates the total NHI expenditure to national economy development. The alternative is still a sort of hypothesis but, it is an important trial because it set conversion factor as a mechanism to control the total NHI expenditure. In the future, it is necessary to transform the NHI system to harmonize the cost control mechanism which is suggested in the study and the existing SGR model which set the target expenditure.","사회복지재정, 건강보험재정, 지불방식, 환산지수, SGR 모형, 비용 통제, social welfare finance, NHI finance, conversion factor, paying method, SGR model, cost control",309 ~ 330,http://kiss.kstudy.com/search/detail_page.asp?key=2916715
